.streams.0.codec_name,.streams.0.codec_type,.streams.0.width,.streams.0.height,.streams.0.pix_fmt,.streams.0.avg_frame_rate,.streams.0.duration,.streams.0.nb_frames,.format.filename,.format.format_name,.format.size,.format.bit_rate,.frame.B,.frame.I,.frame.P
hevc,video,2732,1440,yuv420p,30000/1001,10.01,300,034_hevc_2K.mp4,"mov,mp4,m4a,3gp,3g2,mj2",25199149,20139180,222,2,76
hevc,video,910,480,yuv420p,30000/1001,10.01,300,034_hevc_480p.mp4,"mov,mp4,m4a,3gp,3g2,mj2",4952157,3957767,222,2,76
hevc,video,4096,2160,yuv420p,30000/1001,10.01,300,034_hevc_4K.mp4,"mov,mp4,m4a,3gp,3g2,mj2",56734154,45341981,222,2,76
hevc,video,1366,720,yuv420p,30000/1001,10.01,300,034_hevc_720p.mp4,"mov,mp4,m4a,3gp,3g2,mj2",7724674,6173565,222,2,76
hevc,video,8192,4320,yuv420p,30000/1001,10.01,300,034_hevc_8K.mp4,"mov,mp4,m4a,3gp,3g2,mj2",191904140,153369942,222,2,76
mjpeg,video,2048,1366,yuvj444p,25-Jan,0.04,1,034_mpeg_1K.jpg,image2,149807,-1,0,1,0
mjpeg,video,2732,1822,yuvj444p,25-Jan,0.04,1,034_mpeg_2K.jpg,image2,222513,-1,0,1,0
mjpeg,video,910,607,yuvj444p,25-Jan,0.04,1,034_mpeg_480p.jpg,image2,62101,-1,0,1,0
mjpeg,video,4096,2732,yuvj444p,25-Jan,0.04,1,034_mpeg_4K.jpg,image2,388158,-1,0,1,0
mjpeg,video,1366,911,yuvj444p,25-Jan,0.04,1,034_mpeg_720p.jpg,image2,94421,-1,0,1,0
mjpeg,video,8192,5464,yuvj444p,25-Jan,0.04,1,034_mpeg_8K.jpg,image2,1240227,-1,0,1,0
png,video,2048,1366,rgb48be,25-Jan,0.04,1,034_png_1K.png,png_pipe,16048331,-1,0,1,0
png,video,2732,1822,rgb48be,25-Jan,0.04,1,034_png_2K.png,png_pipe,28714820,-1,0,1,0
png,video,910,607,rgb48be,25-Jan,0.04,1,034_png_480p.png,png_pipe,3117533,-1,0,1,0
png,video,4096,2732,rgb48be,25-Jan,0.04,1,034_png_4K.png,png_pipe,64634462,-1,0,1,0
png,video,1366,911,rgb48be,25-Jan,0.04,1,034_png_720p.png,png_pipe,7061590,-1,0,1,0
png,video,8192,5464,rgb48be,25-Jan,0.04,1,034_png_8K.png,png_pipe,252146219,-1,0,1,0
webp,video,2048,1366,yuv420p,25-Jan,0.04,1,034_webp_1K.webp,webp_pipe,74820,-1,0,1,0
webp,video,2732,1822,yuv420p,25-Jan,0.04,1,034_webp_2K.webp,webp_pipe,107106,-1,0,1,0
webp,video,910,607,yuv420p,25-Jan,0.04,1,034_webp_480p.webp,webp_pipe,30810,-1,0,1,0
webp,video,4096,2732,yuv420p,25-Jan,0.04,1,034_webp_4K.webp,webp_pipe,226602,-1,0,1,0
webp,video,1366,911,yuv420p,25-Jan,0.04,1,034_webp_720p.webp,webp_pipe,47710,-1,0,1,0
webp,video,8192,5464,yuv420p,25-Jan,0.04,1,034_webp_8K.webp,webp_pipe,2640548,-1,0,1,0
av1,video,2048,1080,yuv420p,30000/1001,10.01,300,035_av1_1K.mp4,"mov,mp4,m4a,3gp,3g2,mj2",5434604,4343339,0,1,299
av1,video,2731,1440,yuv420p,30000/1001,10.01,300,035_av1_2K.mp4,"mov,mp4,m4a,3gp,3g2,mj2",9547797,7630606,0,1,299
av1,video,910,480,yuv420p,30000/1001,10.01,300,035_av1_480p.mp4,"mov,mp4,m4a,3gp,3g2,mj2",2478004,1980422,0,1,299
av1,video,4096,2160,yuv420p,30000/1001,10.01,300,035_av1_4K.mp4,"mov,mp4,m4a,3gp,3g2,mj2",21870558,17478967,0,1,299
av1,video,1365,720,yuv420p,30000/1001,10.01,300,035_av1_720p.mp4,"mov,mp4,m4a,3gp,3g2,mj2",3728764,2980031,0,1,299
av1,video,8192,4320,yuv420p,30000/1001,10.01,300,035_av1_8K.mp4,"mov,mp4,m4a,3gp,3g2,mj2",78638061,62847601,0,1,299
h264,video,2048,1080,yuv420p,30000/1001,10.01,300,035_h264_1K.mp4,"mov,mp4,m4a,3gp,3g2,mj2",13296280,10626397,182,2,116
h264,video,2731,1440,yuv420p,30000/1001,10.01,300,035_h264_2K.mp4,"mov,mp4,m4a,3gp,3g2,mj2",26828917,21441691,117,2,181
h264,video,910,480,yuv420p,30000/1001,10.01,300,035_h264_480p.mp4,"mov,mp4,m4a,3gp,3g2,mj2",4129258,3300106,215,2,83
h264,video,4096,2160,yuv420p,30000/1001,10.01,300,035_h264_4K.mp4,"mov,mp4,m4a,3gp,3g2,mj2",59712107,47721963,112,2,186
h264,video,1365,720,yuv420p,30000/1001,10.01,300,035_h264_720p.mp4,"mov,mp4,m4a,3gp,3g2,mj2",7764037,6205024,194,2,104
h264,video,8192,4320,yuv420p,30000/1001,10.01,300,035_h264_8K.mp4,"mov,mp4,m4a,3gp,3g2,mj2",218109967,174313659,0,2,298
hevc,video,2048,1080,yuv420p,30000/1001,10.01,300,035_hevc_1K.mp4,"mov,mp4,m4a,3gp,3g2,mj2",12990258,10381824,222,2,76
hevc,video,2732,1440,yuv420p,30000/1001,10.01,300,035_hevc_2K.mp4,"mov,mp4,m4a,3gp,3g2,mj2",26350713,21059510,222,2,76
hevc,video,910,480,yuv420p,30000/1001,10.01,300,035_hevc_480p.mp4,"mov,mp4,m4a,3gp,3g2,mj2",3341360,2670417,222,2,76
hevc,video,4096,2160,yuv420p,30000/1001,10.01,300,035_hevc_4K.mp4,"mov,mp4,m4a,3gp,3g2,mj2",59607360,47638249,222,2,76
hevc,video,1366,720,yuv420p,30000/1001,10.01,300,035_hevc_720p.mp4,"mov,mp4,m4a,3gp,3g2,mj2",7241248,5787211,222,2,76
hevc,video,8192,4320,yuv420p,30000/1001,10.01,300,035_hevc_8K.mp4,"mov,mp4,m4a,3gp,3g2,mj2",199486354,159429653,222,2,76
mjpeg,video,2048,1366,yuvj444p,25-Jan,0.04,1,035_mpeg_1K.jpg,image2,261555,-1,0,1,0
mjpeg,video,2732,1822,yuvj444p,25-Jan,0.04,1,035_mpeg_2K.jpg,image2,388873,-1,0,1,0
mjpeg,video,910,607,yuvj444p,25-Jan,0.04,1,035_mpeg_480p.jpg,image2,86923,-1,0,1,0
mjpeg,video,4096,2732,yuvj444p,25-Jan,0.04,1,035_mpeg_4K.jpg,image2,703371,-1,0,1,0
mjpeg,video,1366,911,yuvj444p,25-Jan,0.04,1,035_mpeg_720p.jpg,image2,146152,-1,0,1,0
mjpeg,video,8192,5464,yuvj444p,25-Jan,0.04,1,035_mpeg_8K.jpg,image2,2795818,-1,0,1,0
png,video,2048,1366,rgb48be,25-Jan,0.04,1,035_png_1K.png,png_pipe,16623824,-1,0,1,0
png,video,2732,1822,rgb48be,25-Jan,0.04,1,035_png_2K.png,png_pipe,29591732,-1,0,1,0
png,video,910,607,rgb48be,25-Jan,0.04,1,035_png_480p.png,png_pipe,3285366,-1,0,1,0
png,video,4096,2732,rgb48be,25-Jan,0.04,1,035_png_4K.png,png_pipe,66406800,-1,0,1,0
png,video,1366,911,rgb48be,25-Jan,0.04,1,035_png_720p.png,png_pipe,7398320,-1,0,1,0
png,video,8192,5464,rgb48be,25-Jan,0.04,1,035_png_8K.png,png_pipe,261280886,-1,0,1,0
webp,video,2048,1366,yuv420p,25-Jan,0.04,1,035_webp_1K.webp,webp_pipe,296704,-1,0,1,0
webp,video,2732,1822,yuv420p,25-Jan,0.04,1,035_webp_2K.webp,webp_pipe,620254,-1,0,1,0
webp,video,910,607,yuv420p,25-Jan,0.04,1,035_webp_480p.webp,webp_pipe,70032,-1,0,1,0
webp,video,4096,2732,yuv420p,25-Jan,0.04,1,035_webp_4K.webp,webp_pipe,1916888,-1,0,1,0
webp,video,1366,911,yuv420p,25-Jan,0.04,1,035_webp_720p.webp,webp_pipe,140212,-1,0,1,0
webp,video,8192,5464,yuv420p,25-Jan,0.04,1,035_webp_8K.webp,webp_pipe,11545798,-1,0,1,0
av1,video,2048,1080,yuv420p,30000/1001,10.01,300,036_av1_1K.mp4,"mov,mp4,m4a,3gp,3g2,mj2",5046081,4032831,0,1,299
av1,video,2731,1440,yuv420p,30000/1001,10.01,300,036_av1_2K.mp4,"mov,mp4,m4a,3gp,3g2,mj2",10093766,8066945,0,1,299
av1,video,910,480,yuv420p,30000/1001,10.01,300,036_av1_480p.mp4,"mov,mp4,m4a,3gp,3g2,mj2",2349330,1877586,0,1,299
av1,video,4096,2160,yuv420p,30000/1001,10.01,300,036_av1_4K.mp4,"mov,mp4,m4a,3gp,3g2,mj2",22482830,17968295,0,1,299
av1,video,1365,720,yuv420p,30000/1001,10.01,300,036_av1_720p.mp4,"mov,mp4,m4a,3gp,3g2,mj2",3334786,2665163,0,1,299
av1,video,8192,4320,yuv420p,30000/1001,10.01,300,036_av1_8K.mp4,"mov,mp4,m4a,3gp,3g2,mj2",95335890,76192519,0,1,299
h264,video,2048,1080,yuv420p,30000/1001,10.01,300,036_h264_1K.mp4,"mov,mp4,m4a,3gp,3g2,mj2",13487227,10779002,222,2,76
h264,video,2731,1440,yuv420p,30000/1001,10.01,300,036_h264_2K.mp4,"mov,mp4,m4a,3gp,3g2,mj2",27245117,21774319,222,2,76
h264,video,910,480,yuv420p,30000/1001,10.01,300,036_h264_480p.mp4,"mov,mp4,m4a,3gp,3g2,mj2",6219068,4970284,222,2,76
h264,video,4096,2160,yuv420p,30000/1001,10.01,300,036_h264_4K.mp4,"mov,mp4,m4a,3gp,3g2,mj2",61511012,49159649,222,2,76
h264,video,1365,720,yuv420p,30000/1001,10.01,300,036_h264_720p.mp4,"mov,mp4,m4a,3gp,3g2,mj2",8835094,7061014,222,2,76
h264,video,8192,4320,yuv420p,30000/1001,10.01,300,036_h264_8K.mp4,"mov,mp4,m4a,3gp,3g2,mj2",197856443,158127027,222,2,76
hevc,video,2048,1080,yuv420p,30000/1001,10.01,300,036_hevc_1K.mp4,"mov,mp4,m4a,3gp,3g2,mj2",13128290,10492139,222,2,76
hevc,video,2732,1440,yuv420p,30000/1001,10.01,300,036_hevc_2K.mp4,"mov,mp4,m4a,3gp,3g2,mj2",26344396,21054462,222,2,76
hevc,video,910,480,yuv420p,30000/1001,10.01,300,036_hevc_480p.mp4,"mov,mp4,m4a,3gp,3g2,mj2",6305031,5038985,222,2,76
hevc,video,4096,2160,yuv420p,30000/1001,10.01,300,036_hevc_4K.mp4,"mov,mp4,m4a,3gp,3g2,mj2",59269934,47368578,222,2,76
hevc,video,1366,720,yuv420p,30000/1001,10.01,300,036_hevc_720p.mp4,"mov,mp4,m4a,3gp,3g2,mj2",8661528,6922300,222,2,76
hevc,video,8192,4320,yuv420p,30000/1001,10.01,300,036_hevc_8K.mp4,"mov,mp4,m4a,3gp,3g2,mj2",198072291,158299533,222,2,76
mjpeg,video,2048,1366,yuvj444p,25-Jan,0.04,1,036_mpeg_1K.jpg,image2,165746,-1,0,1,0
mjpeg,video,2732,1822,yuvj444p,25-Jan,0.04,1,036_mpeg_2K.jpg,image2,248656,-1,0,1,0
mjpeg,video,910,607,yuvj444p,25-Jan,0.04,1,036_mpeg_480p.jpg,image2,65541,-1,0,1,0
mjpeg,video,4096,2732,yuvj444p,25-Jan,0.04,1,036_mpeg_4K.jpg,image2,432473,-1,0,1,0
mjpeg,video,1366,911,yuvj444p,25-Jan,0.04,1,036_mpeg_720p.jpg,image2,102760,-1,0,1,0
mjpeg,video,8192,5464,yuvj444p,25-Jan,0.04,1,036_mpeg_8K.jpg,image2,1471984,-1,0,1,0
png,video,2048,1366,rgb48be,25-Jan,0.04,1,036_png_1K.png,png_pipe,15832785,-1,0,1,0
png,video,2732,1822,rgb48be,25-Jan,0.04,1,036_png_2K.png,png_pipe,28246850,-1,0,1,0
png,video,910,607,rgb48be,25-Jan,0.04,1,036_png_480p.png,png_pipe,3109505,-1,0,1,0
png,video,4096,2732,rgb48be,25-Jan,0.04,1,036_png_4K.png,png_pipe,63480478,-1,0,1,0
png,video,1366,911,rgb48be,25-Jan,0.04,1,036_png_720p.png,png_pipe,7014532,-1,0,1,0
png,video,8192,5464,rgb48be,25-Jan,0.04,1,036_png_8K.png,png_pipe,244295753,-1,0,1,0
webp,video,2048,1366,yuv420p,25-Jan,0.04,1,036_webp_1K.webp,webp_pipe,90826,-1,0,1,0
webp,video,2732,1822,yuv420p,25-Jan,0.04,1,036_webp_2K.webp,webp_pipe,135648,-1,0,1,0
webp,video,910,607,yuv420p,25-Jan,0.04,1,036_webp_480p.webp,webp_pipe,33282,-1,0,1,0
webp,video,4096,2732,yuv420p,25-Jan,0.04,1,036_webp_4K.webp,webp_pipe,387094,-1,0,1,0
webp,video,1366,911,yuv420p,25-Jan,0.04,1,036_webp_720p.webp,webp_pipe,54908,-1,0,1,0
webp,video,8192,5464,yuv420p,25-Jan,0.04,1,036_webp_8K.webp,webp_pipe,4152742,-1,0,1,0
av1,video,2048,1080,yuv420p,30000/1001,10.01,300,037_av1_1K.mp4,"mov,mp4,m4a,3gp,3g2,mj2",5526378,4416685,0,1,299
av1,video,2731,1440,yuv420p,30000/1001,10.01,300,037_av1_2K.mp4,"mov,mp4,m4a,3gp,3g2,mj2",9900972,7912864,0,1,299
av1,video,910,480,yuv420p,30000/1001,10.01,300,037_av1_480p.mp4,"mov,mp4,m4a,3gp,3g2,mj2",2270498,1814583,0,1,299
av1,video,4096,2160,yuv420p,30000/1001,10.01,300,037_av1_4K.mp4,"mov,mp4,m4a,3gp,3g2,mj2",22430303,17926316,0,1,299
av1,video,1365,720,yuv420p,30000/1001,10.01,300,037_av1_720p.mp4,"mov,mp4,m4a,3gp,3g2,mj2",3576335,2858209,0,1,299
av1,video,8192,4320,yuv420p,30000/1001,10.01,300,037_av1_8K.mp4,"mov,mp4,m4a,3gp,3g2,mj2",95396526,76240979,0,1,299
h264,video,2048,1080,yuv420p,30000/1001,10.01,300,037_h264_1K.mp4,"mov,mp4,m4a,3gp,3g2,mj2",13215436,10561787,222,2,76
h264,video,2731,1440,yuv420p,30000/1001,10.01,300,037_h264_2K.mp4,"mov,mp4,m4a,3gp,3g2,mj2",26116000,20871928,222,2,76
h264,video,910,480,yuv420p,30000/1001,10.01,300,037_h264_480p.mp4,"mov,mp4,m4a,3gp,3g2,mj2",3387064,2706944,222,2,76
h264,video,4096,2160,yuv420p,30000/1001,10.01,300,037_h264_4K.mp4,"mov,mp4,m4a,3gp,3g2,mj2",59973940,47931220,183,2,115
h264,video,1365,720,yuv420p,30000/1001,10.01,300,037_h264_720p.mp4,"mov,mp4,m4a,3gp,3g2,mj2",7297779,5832390,222,2,76
h264,video,8192,4320,yuv444p,30000/1001,10.01,300,037_h264_8K.mp4,"mov,mp4,m4a,3gp,3g2,mj2",204636983,163546040,214,5,81
hevc,video,2048,1080,yuv420p,30000/1001,10.01,300,037_hevc_1K.mp4,"mov,mp4,m4a,3gp,3g2,mj2",13163558,10520326,222,2,76
hevc,video,2732,1440,yuv420p,30000/1001,10.01,300,037_hevc_2K.mp4,"mov,mp4,m4a,3gp,3g2,mj2",26070388,20835474,222,2,76
hevc,video,910,480,yuv420p,30000/1001,10.01,300,037_hevc_480p.mp4,"mov,mp4,m4a,3gp,3g2,mj2",3282298,2623215,222,2,76
hevc,video,4096,2160,yuv420p,30000/1001,10.01,300,037_hevc_4K.mp4,"mov,mp4,m4a,3gp,3g2,mj2",58940761,47105503,222,2,76
hevc,video,1366,720,yuv420p,30000/1001,10.01,300,037_hevc_720p.mp4,"mov,mp4,m4a,3gp,3g2,mj2",7375003,5894108,222,2,76
hevc,video,8192,4320,yuv420p,30000/1001,10.01,300,037_hevc_8K.mp4,"mov,mp4,m4a,3gp,3g2,mj2",194924489,155783807,222,2,76
mjpeg,video,2048,1366,yuvj444p,25-Jan,0.04,1,037_mpeg_1K.jpg,image2,325739,-1,0,1,0
mjpeg,video,2732,1822,yuvj444p,25-Jan,0.04,1,037_mpeg_2K.jpg,image2,482883,-1,0,1,0
mjpeg,video,910,607,yuvj444p,25-Jan,0.04,1,037_mpeg_480p.jpg,image2,100078,-1,0,1,0
mjpeg,video,4096,2732,yuvj444p,25-Jan,0.04,1,037_mpeg_4K.jpg,image2,816069,-1,0,1,0
mjpeg,video,1366,911,yuvj444p,25-Jan,0.04,1,037_mpeg_720p.jpg,image2,178063,-1,0,1,0
mjpeg,video,8192,5464,yuvj444p,25-Jan,0.04,1,037_mpeg_8K.jpg,image2,2260144,-1,0,1,0
png,video,2048,1366,rgb48be,25-Jan,0.04,1,037_png_1K.png,png_pipe,16274675,-1,0,1,0
png,video,2732,1822,rgb48be,25-Jan,0.04,1,037_png_2K.png,png_pipe,29004907,-1,0,1,0
png,video,910,607,rgb48be,25-Jan,0.04,1,037_png_480p.png,png_pipe,3219964,-1,0,1,0
png,video,4096,2732,rgb48be,25-Jan,0.04,1,037_png_4K.png,png_pipe,65089678,-1,0,1,0
png,video,1366,911,rgb48be,25-Jan,0.04,1,037_png_720p.png,png_pipe,7241777,-1,0,1,0
png,video,8192,5464,rgb48be,25-Jan,0.04,1,037_png_8K.png,png_pipe,255659701,-1,0,1,0
webp,video,2048,1366,yuv420p,25-Jan,0.04,1,037_webp_1K.webp,webp_pipe,306784,-1,0,1,0
webp,video,2732,1822,yuv420p,25-Jan,0.04,1,037_webp_2K.webp,webp_pipe,484200,-1,0,1,0
webp,video,910,607,yuv420p,25-Jan,0.04,1,037_webp_480p.webp,webp_pipe,78622,-1,0,1,0
webp,video,4096,2732,yuv420p,25-Jan,0.04,1,037_webp_4K.webp,webp_pipe,996600,-1,0,1,0
webp,video,1366,911,yuv420p,25-Jan,0.04,1,037_webp_720p.webp,webp_pipe,158174,-1,0,1,0
webp,video,8192,5464,yuv420p,25-Jan,0.04,1,037_webp_8K.webp,webp_pipe,4566412,-1,0,1,0
av1,video,2048,1080,yuv420p,30000/1001,10.01,300,038_av1_1K.mp4,"mov,mp4,m4a,3gp,3g2,mj2",6388578,5105756,0,1,299
av1,video,2731,1440,yuv420p,30000/1001,10.01,300,038_av1_2K.mp4,"mov,mp4,m4a,3gp,3g2,mj2",11706186,9355593,0,1,299
av1,video,910,480,yuv420p,30000/1001,10.01,300,038_av1_480p.mp4,"mov,mp4,m4a,3gp,3g2,mj2",2687439,2147803,0,1,299
av1,video,4096,2160,yuv420p,30000/1001,10.01,300,038_av1_4K.mp4,"mov,mp4,m4a,3gp,3g2,mj2",24006660,19186141,0,1,299
av1,video,1365,720,yuv420p,30000/1001,10.01,300,038_av1_720p.mp4,"mov,mp4,m4a,3gp,3g2,mj2",4097204,3274488,0,1,299
av1,video,8192,4320,yuv420p,30000/1001,10.01,300,038_av1_8K.mp4,"mov,mp4,m4a,3gp,3g2,mj2",88115044,70421613,0,1,299
h264,video,2048,1080,yuv420p,30000/1001,10.01,300,038_h264_1K.mp4,"mov,mp4,m4a,3gp,3g2,mj2",13861654,11078244,191,2,107
h264,video,2731,1440,yuv420p,30000/1001,10.01,300,038_h264_2K.mp4,"mov,mp4,m4a,3gp,3g2,mj2",27572612,22036053,213,2,85
h264,video,910,480,yuv420p,30000/1001,10.01,300,038_h264_480p.mp4,"mov,mp4,m4a,3gp,3g2,mj2",7090537,5666762,222,2,76
h264,video,4096,2160,yuv420p,30000/1001,10.01,300,038_h264_4K.mp4,"mov,mp4,m4a,3gp,3g2,mj2",61971390,49527584,222,2,76
h264,video,1365,720,yuv420p,30000/1001,10.01,300,038_h264_720p.mp4,"mov,mp4,m4a,3gp,3g2,mj2",9233488,7379410,222,2,76
h264,video,8192,4320,yuv444p,30000/1001,10.01,300,038_h264_8K.mp4,"mov,mp4,m4a,3gp,3g2,mj2",199171503,159178024,124,3,173
hevc,video,2048,1080,yuv420p,30000/1001,10.01,300,038_hevc_1K.mp4,"mov,mp4,m4a,3gp,3g2,mj2",13089055,10460783,222,2,76
hevc,video,2732,1440,yuv420p,30000/1001,10.01,300,038_hevc_2K.mp4,"mov,mp4,m4a,3gp,3g2,mj2",26351073,21059798,222,2,76
hevc,video,910,480,yuv420p,30000/1001,10.01,300,038_hevc_480p.mp4,"mov,mp4,m4a,3gp,3g2,mj2",7187179,5743999,222,2,76
hevc,video,4096,2160,yuv420p,30000/1001,10.01,300,038_hevc_4K.mp4,"mov,mp4,m4a,3gp,3g2,mj2",59743240,47746845,222,2,76
hevc,video,1366,720,yuv420p,30000/1001,10.01,300,038_hevc_720p.mp4,"mov,mp4,m4a,3gp,3g2,mj2",9371763,7489920,222,2,76
hevc,video,8192,4320,yuv420p,30000/1001,10.01,300,038_hevc_8K.mp4,"mov,mp4,m4a,3gp,3g2,mj2",196768573,157257600,222,2,76
mjpeg,video,2048,1366,yuvj444p,25-Jan,0.04,1,038_mpeg_1K.jpg,image2,143017,-1,0,1,0
mjpeg,video,2732,1822,yuvj444p,25-Jan,0.04,1,038_mpeg_2K.jpg,image2,204883,-1,0,1,0
mjpeg,video,910,607,yuvj444p,25-Jan,0.04,1,038_mpeg_480p.jpg,image2,50719,-1,0,1,0
mjpeg,video,4096,2732,yuvj444p,25-Jan,0.04,1,038_mpeg_4K.jpg,image2,367806,-1,0,1,0
mjpeg,video,1366,911,yuvj444p,25-Jan,0.04,1,038_mpeg_720p.jpg,image2,79419,-1,0,1,0
mjpeg,video,8192,5464,yuvj444p,25-Jan,0.04,1,038_mpeg_8K.jpg,image2,1187505,-1,0,1,0
png,video,2048,1366,rgb48be,25-Jan,0.04,1,038_png_1K.png,png_pipe,9938429,-1,0,1,0
png,video,2732,1822,rgb48be,25-Jan,0.04,1,038_png_2K.png,png_pipe,17990907,-1,0,1,0
png,video,910,607,rgb48be,25-Jan,0.04,1,038_png_480p.png,png_pipe,1870871,-1,0,1,0
png,video,4096,2732,rgb48be,25-Jan,0.04,1,038_png_4K.png,png_pipe,39801886,-1,0,1,0
png,video,1366,911,rgb48be,25-Jan,0.04,1,038_png_720p.png,png_pipe,4277466,-1,0,1,0
png,video,8192,5464,rgb48be,25-Jan,0.04,1,038_png_8K.png,png_pipe,105760319,-1,0,1,0
webp,video,2048,1366,yuv420p,25-Jan,0.04,1,038_webp_1K.webp,webp_pipe,62198,-1,0,1,0
webp,video,2732,1822,yuv420p,25-Jan,0.04,1,038_webp_2K.webp,webp_pipe,94708,-1,0,1,0
webp,video,910,607,yuv420p,25-Jan,0.04,1,038_webp_480p.webp,webp_pipe,19952,-1,0,1,0
webp,video,4096,2732,yuv420p,25-Jan,0.04,1,038_webp_4K.webp,webp_pipe,175872,-1,0,1,0
webp,video,1366,911,yuv420p,25-Jan,0.04,1,038_webp_720p.webp,webp_pipe,35042,-1,0,1,0
webp,video,8192,5464,yuv420p,25-Jan,0.04,1,038_webp_8K.webp,webp_pipe,620262,-1,0,1,0
av1,video,2048,1080,yuv420p,30000/1001,10.01,300,039_av1_1K.mp4,"mov,mp4,m4a,3gp,3g2,mj2",4450257,3556648,0,1,299
av1,video,2731,1440,yuv420p,30000/1001,10.01,300,039_av1_2K.mp4,"mov,mp4,m4a,3gp,3g2,mj2",8728774,6976043,0,1,299
av1,video,910,480,yuv420p,30000/1001,10.01,300,039_av1_480p.mp4,"mov,mp4,m4a,3gp,3g2,mj2",2157389,1724187,0,1,299
av1,video,4096,2160,yuv420p,30000/1001,10.01,300,039_av1_4K.mp4,"mov,mp4,m4a,3gp,3g2,mj2",20990531,16775649,0,1,299
av1,video,1365,720,yuv420p,30000/1001,10.01,300,039_av1_720p.mp4,"mov,mp4,m4a,3gp,3g2,mj2",3738498,2987810,0,1,299
av1,video,8192,4320,yuv420p,30000/1001,10.01,300,039_av1_8K.mp4,"mov,mp4,m4a,3gp,3g2,mj2",75199884,60099807,0,1,299
h264,video,2048,1080,yuv420p,30000/1001,10.01,300,039_h264_1K.mp4,"mov,mp4,m4a,3gp,3g2,mj2",12244214,9785585,222,2,76
h264,video,2731,1440,yuv420p,30000/1001,10.01,300,039_h264_2K.mp4,"mov,mp4,m4a,3gp,3g2,mj2",26015278,20791430,222,2,76
h264,video,910,480,yuv420p,30000/1001,10.01,300,039_h264_480p.mp4,"mov,mp4,m4a,3gp,3g2,mj2",3502308,2799047,222,2,76
h264,video,4096,2160,yuv420p,30000/1001,10.01,300,039_h264_4K.mp4,"mov,mp4,m4a,3gp,3g2,mj2",60237437,48141807,148,2,150
h264,video,1365,720,yuv420p,30000/1001,10.01,300,039_h264_720p.mp4,"mov,mp4,m4a,3gp,3g2,mj2",7645038,6109920,222,2,76
h264,video,8192,4320,yuv420p,30000/1001,10.01,300,039_h264_8K.mp4,"mov,mp4,m4a,3gp,3g2,mj2",247611539,197891339,18,2,280
hevc,video,2048,1080,yuv420p,30000/1001,10.01,300,039_hevc_1K.mp4,"mov,mp4,m4a,3gp,3g2,mj2",12673879,10128974,222,2,76
hevc,video,2732,1440,yuv420p,30000/1001,10.01,300,039_hevc_2K.mp4,"mov,mp4,m4a,3gp,3g2,mj2",25797717,20617556,222,2,76
hevc,video,910,480,yuv420p,30000/1001,10.01,300,039_hevc_480p.mp4,"mov,mp4,m4a,3gp,3g2,mj2",3151372,2518579,222,2,76
hevc,video,4096,2160,yuv420p,30000/1001,10.01,300,039_hevc_4K.mp4,"mov,mp4,m4a,3gp,3g2,mj2",58844087,47028241,222,2,76
hevc,video,1366,720,yuv420p,30000/1001,10.01,300,039_hevc_720p.mp4,"mov,mp4,m4a,3gp,3g2,mj2",7758538,6200629,222,2,76
hevc,video,8192,4320,yuv420p,30000/1001,10.01,300,039_hevc_8K.mp4,"mov,mp4,m4a,3gp,3g2,mj2",197189852,157594287,222,2,76
mjpeg,video,2048,1366,yuvj444p,25-Jan,0.04,1,039_mpeg_1K.jpg,image2,286174,-1,0,1,0
mjpeg,video,2732,1822,yuvj444p,25-Jan,0.04,1,039_mpeg_2K.jpg,image2,426505,-1,0,1,0
mjpeg,video,910,607,yuvj444p,25-Jan,0.04,1,039_mpeg_480p.jpg,image2,107488,-1,0,1,0
mjpeg,video,4096,2732,yuvj444p,25-Jan,0.04,1,039_mpeg_4K.jpg,image2,738724,-1,0,1,0
mjpeg,video,1366,911,yuvj444p,25-Jan,0.04,1,039_mpeg_720p.jpg,image2,171729,-1,0,1,0
mjpeg,video,8192,5464,yuvj444p,25-Jan,0.04,1,039_mpeg_8K.jpg,image2,1980123,-1,0,1,0
png,video,2048,1366,rgb48be,25-Jan,0.04,1,039_png_1K.png,png_pipe,16230293,-1,0,1,0
png,video,2732,1822,rgb48be,25-Jan,0.04,1,039_png_2K.png,png_pipe,28907913,-1,0,1,0
png,video,910,607,rgb48be,25-Jan,0.04,1,039_png_480p.png,png_pipe,3210018,-1,0,1,0
png,video,4096,2732,rgb48be,25-Jan,0.04,1,039_png_4K.png,png_pipe,64900628,-1,0,1,0
png,video,1366,911,rgb48be,25-Jan,0.04,1,039_png_720p.png,png_pipe,7224029,-1,0,1,0
png,video,8192,5464,rgb48be,25-Jan,0.04,1,039_png_8K.png,png_pipe,258186323,-1,0,1,0
webp,video,2048,1366,yuv420p,25-Jan,0.04,1,039_webp_1K.webp,webp_pipe,311964,-1,0,1,0
webp,video,2732,1822,yuv420p,25-Jan,0.04,1,039_webp_2K.webp,webp_pipe,486692,-1,0,1,0
webp,video,910,607,yuv420p,25-Jan,0.04,1,039_webp_480p.webp,webp_pipe,87440,-1,0,1,0
webp,video,4096,2732,yuv420p,25-Jan,0.04,1,039_webp_4K.webp,webp_pipe,867546,-1,0,1,0
webp,video,1366,911,yuv420p,25-Jan,0.04,1,039_webp_720p.webp,webp_pipe,168948,-1,0,1,0
webp,video,8192,5464,yuv420p,25-Jan,0.04,1,039_webp_8K.webp,webp_pipe,2646110,-1,0,1,0
